Place,Bib,Name,Age_Group,Group_Rank,Class,Club,Swim,T1,Bike,T2,Run,Finish
127,128,Geoff Deegan,O35-39,18,Open,03:50,48:12,3:50,3:51:15,3:12,2:33:01,7:19:30
128,126,Rory Hannon,O35-39,19,Open,04:05,45:04,4:05,3:48:26,3:03,2:38:52,7:19:30
129,295,Darren Robinson,O40-44,17,Open,05:15,44:47,5:15,4:23:58,3:55,2:02:08,7:20:03
130,78,Ryan Clay,O30-34,14,Open,05:18,46:46,5:18,3:54:20,2:21,2:32:16,7:21:01
131,101,Kevin Hoban,O55-59,5,Open,05:03,44:14,5:03,3:58:06,6:36,2:28:34,7:22:33
132,147,Jason Kelly,O35-39,20,Open,05:20,44:50,5:20,4:00:11,4:15,2:28:08,7:22:44
133,32,Niall Connaughton,O45-49,18,Open,02:56,35:01,2:56,3:22:10,2:17,3:21:09,7:23:33
134,188,Richie Plunkett,O55-59,6,Open,05:34,42:54,5:34,3:41:46,4:15,2:51:54,7:26:23
135,91,Gavin Delaney,O45-49,19,Open,06:12,43:36,6:12,3:57:59,3:10,2:35:28,7:26:25
136,30,Amy Sheeran,F30-34,2,Female,03:51,50:04,3:51,4:11:56,2:18,2:19:15,7:27:24
137,97,Jim Vaughan,O60,1,Open,01:28,43:21,1:28,3:54:26,3:24,2:45:01,7:27:40
138,215,Oleg Boretskyi,O45-49,20,Open,12:11,44:21,12:11,4:08:38,0:32,2:22:07,7:27:49
139,187,Keith Richardson,O50-54,15,Open,03:43,39:44,3:43,3:56:50,2:42,2:45:52,7:28:51
140,173,Danny Brosnan,O45-49,21,Open,05:39,42:21,5:39,4:04:20,3:42,2:33:49,7:29:51
141,165,Artiom Lunev,O40-44,18,Open,04:04,41:30,4:04,3:56:05,1:52,2:46:27,7:29:58
142,41,Kieran Fox,O30-34,15,Open,02:26,35:23,2:26,4:18:04,1:52,2:32:34,7:30:19
143,31,Sharon Osborne,F40-44,8,Female,03:45,42:35,3:45,3:55:27,2:59,2:46:26,7:31:12
144,106,Austin Hennessy,O45-49,22,Open,01:27,42:51,1:27,3:54:17,4:19,2:49:36,7:32:30
145,157,Fabian Flood,O55-59,7,Open,03:36,51:11,3:36,3:55:56,4:28,2:37:41,7:32:52
146,158,Isabel Kaar,F25-29,4,Female,04:25,39:05,4:25,3:55:58,3:13,2:50:14,7:32:55
147,212,Pa O Brien,O45-49,23,Open,06:38,39:49,6:38,3:53:49,6:51,2:46:03,7:33:10
148,89,Conor Costello,O30-34,16,Open,02:30,42:17,2:30,4:09:21,2:34,2:36:32,7:33:14
149,160,Micheál Giltinan,O25-29,19,Open,01:30,39:28,1:30,4:21:06,1:29,2:31:30,7:35:03
150,100,Paul Byrne,O30-34,17,Open,05:49,41:57,5:49,4:13:42,5:01,2:29:08,7:35:37
151,176,Anke de Boer - van Genesen,F50-54,3,Female,03:10,38:50,3:10,4:03:08,3:59,2:47:46,7:36:53
152,175,Patrick Maher,O40-44,19,Open,03:14,31:55,3:14,4:00:26,4:33,2:57:00,7:37:08
153,164,Eamon MacNicholas,O20-24,10,Open,10:00,47:08,10:00,4:05:03,6:25,2:29:18,7:37:54
154,116,Tom Cochrane,O30-34,18,Open,04:01,38:51,4:01,4:03:32,3:12,2:48:41,7:38:17
155,42,Ben O Donnell,O20-24,11,Open,03:16,56:29,3:16,4:08:44,1:21,2:31:56,7:41:46
156,11,Peter Elliott,O45-49,24,Open,05:08,45:30,5:08,4:12:53,2:59,2:35:20,7:41:50
157,95,Yury Keating,O25-29,20,Open,03:12,42:29,3:12,4:29:31,2:40,2:25:11,7:43:03
158,150,Orla McElhinney,F45-49,3,Female,08:14,50:42,8:14,4:23:54,5:49,2:14:34,7:43:13
159,177,Tomasz Czajka,O45-49,25,Open,01:29,44:06,1:29,4:20:19,5:36,2:33:22,7:44:52
160,20,Elaine Seacy,F40-44,9,Female,02:32,41:39,2:32,4:05:25,3:33,2:53:02,7:46:11
161,7,Diarmuid Lynch,O25-29,21,Open,05:53,42:42,5:53,4:38:51,3:38,2:18:01,7:49:05
162,66,Dermot Johnson,O55-59,8,Open,04:20,54:14,4:20,4:21:37,4:00,2:26:45,7:50:56
163,52,Michard Conrad,O40-44,20,Open,01:13,36:03,1:13,3:57:52,5:17,3:10:32,7:50:57
164,119,Agnieszka Samsel,F45-49,4,Female,08:32,55:33,8:32,3:49:29,7:40,2:50:36,7:51:50
165,27,Stephen Ryan,O30-34,19,Open,05:11,39:49,5:11,4:34:28,4:05,2:28:26,7:51:59
166,98,Ronan Fox,O65-69,1,Open,02:55,41:37,2:55,4:15:25,4:45,2:47:21,7:52:03
167,184,Aleksandra Zoethout,F30-34,3,Female,05:19,45:07,5:19,4:03:06,3:37,2:56:29,7:53:38
168,82,Aidan OKelly,O60,2,Open,06:05,53:37,6:05,4:18:26,4:45,2:31:50,7:54:43
169,125,Michael Donnelly,O30-34,20,Open,04:45,33:07,4:45,4:19:46,3:56,2:54:38,7:56:12
170,70,Mark Ramsey,O50-54,16,Open,02:10,38:43,2:10,4:03:37,3:05,3:09:57,7:57:32
171,39,Bert Depla,O50-54,17,Open,05:37,44:42,5:37,4:01:26,7:21,2:58:46,7:57:52
172,105,Terence Mc sweeney,O45-49,26,Open,03:54,49:47,3:54,4:35:18,5:49,2:27:26,8:02:14
173,202,John Harney,O35-39,21,Open,06:43,43:38,6:43,4:30:21,4:45,2:37:46,8:03:13
174,72,Nicola Raftery,F30-34,4,Female,05:14,58:45,5:14,4:34:58,6:07,2:19:10,8:04:14
175,62,Paul Walsh,O35-39,22,Open,06:28,41:35,6:28,4:36:16,5:20,2:34:57,8:04:36
176,145,James Mc Neill,O40-44,21,Open,10:12,48:29,10:12,4:21:51,3:15,2:41:40,8:05:27
177,133,Nigel Fitzsimons,O50-54,18,Open,07:03,45:00,7:03,4:14:11,6:43,2:58:28,8:11:25
178,132,Philip Blake,O55-59,9,Open,07:21,45:26,7:21,4:13:31,9:54,3:00:49,8:17:01
179,181,James Sherlock,O55-59,10,Open,05:45,47:05,5:45,4:35:48,4:49,2:57:24,8:30:51
180,196,Chloe Condron,F30-34,5,Female,06:09,45:46,6:09,4:27:21,5:54,3:40:18,9:05:28
,4,Michael McDonnell,,,Open,03:28,41:41,3:28,,,,
,17,Cormac Killeen,,,Open,01:53,33:29,1:53,3:11:37,2:34,,
,22,Stephen Conway,,,Open,04:10,50:07,4:10,,,,
,24,Ann Carmel Kearney,,,Female,02:47,50:47,2:47,4:51:59,2:32,,
,26,Keith Lee Keith Lee,,,Open,07:14,51:55,7:14,,,,
,40,Brian Power,,,Open,01:32,45:17,1:32,3:55:51,3:50,,
,47,Colm Flynn,,,Open,03:41,40:23,3:41,3:52:31,0:26,,
,48,Gediminas Daskauskas,,,Open,02:32,37:19,2:32,3:11:33,1:55,,
,56,Stephen Murphy,,,Open,05:30,39:08,5:30,3:53:54,7:56,,
,58,David ODwyer,,,Open,04:33,39:16,4:33,3:11:12,2:19,,
,71,Ian Daniels,,,Open,04:54,37:08,4:54,4:30:11,2:45,,
,76,Tj Brosnan,,,Open,03:30,37:18,3:30,3:24:40,2:04,,
,99,John Kennedy,,,Open,04:23,39:18,4:23,,,,
,108,Michael O'Flaherty,,,Open,01:48,53:25,1:48,4:10:08,,,
,115,Maurice Boyle,,,Open,03:40,34:40,3:40,4:44:21,5:35,,
,139,Michael McLoughlin,,,Open,06:56,43:39,6:56,4:37:19,2:33,,
,141,Gary O'Reilly,,,Open,06:03,54:36,6:03,4:11:18,6:32,,
,149,Garry O'Connor,,,Open,01:55,57:03,1:55,4:50:12,,,
,168,Micheal Harrington,,,Open,11:10,40:00,11:10,4:53:48,7:28,,
,169,Gillian Jones,,,Female,03:13,39:21,3:13,4:22:57,8:20,,
,171,Colin Murphy,,,Open,03:55,38:25,3:55,4:14:59,8:24,,
,180,Gerry Mora Kelly,,,Open,03:16,52:49,3:16,4:28:16,2:03,,
,190,Maeve Hynes,,,Female,01:52,45:55,1:52,3:55:21,,,
,193,Noel Hilliard,,,Open,03:43,39:12,3:43,4:32:25,3:44,,
,205,Sabrina Kirwan,,,Female,,1:30:25,,,,,
,206,Debbie OHalloran,,,Female,03:21,56:26,3:21,5:00:49,3:29,,
,210,Luciana Novillo,,,Female,05:16,45:26,5:16,5:11:46,4:22,,
,294,Mícheál Ó Leidhin,,,Open,01:41,40:58,1:41,4:47:22,3:16,,
,144,Paul Caffrey,,,Open,03:47,55:09,3:47,,,5:40:27,5:40:27
